date,log_exists,clear_by_fit,measured_MJ,ref_MJ,anchor_scaling,anchor_used,anchor_resid_log,scaling_daily,source,nrmse,A,n,sunrise,sunset,note
2025-12-16,True,False,8.36604,12.56,,,,1.404963351296741,annual_fit,0.11319099319964065,402.4003485302957,1.1500000000000006,07:03,16:23,ok
2025-12-17,True,False,6.05121,12.53,,,,1.4055562238225625,annual_fit,0.14210489606297824,348.2468985317087,1.4500000000000008,07:08,15:31,ok
2025-12-18,True,True,9.22332,12.51,1.356344570068045,True,-0.03602934474785058,1.406103789573012,annual_fit,0.017257747646737553,419.74137629627404,1.0000000000000004,07:02,16:35,ok
2025-12-19,True,False,7.19532,12.5,,,,1.4066058330653255,annual_fit,0.19844957271748448,340.2877253625779,1.0000000000000004,07:11,16:18,ok
2025-12-20,True,False,0.49449,12.49,,,,1.407062156552314,annual_fit,,,,,,sunrise_fail(Daylength too short (sunrise=53760 sunset=56340 thr=20.00))
2025-12-21,True,False,1.44618,12.49,,,,1.4074725801468764,annual_fit,0.4000418882198852,82.39584655390621,0.5,07:49,13:39,ok
2025-12-22,True,True,9.28926,12.49,1.344563506673298,True,-0.04598501271707445,1.4078369419354615,annual_fit,0.020141712656643666,424.15892795237784,1.0000000000000004,07:04,16:35,ok
2025-12-23,True,False,5.79246,12.5,,,,1.408155098080343,annual_fit,0.2268887730494843,252.067025149856,0.7200000000000002,07:30,16:14,ok
2025-12-24,True,False,1.63062,12.51,,,,1.4084269229106037,annual_fit,0.3292612434801792,79.77205931767382,0.5,08:06,15:24,ok
2025-12-25,True,False,1.3563,12.53,,,,1.4086523090017176,annual_fit,0.43389304366589015,59.65323863361592,0.5,08:04,15:37,ok
2025-12-26,True,False,4.86624,12.55,,,,1.4088311672436515,annual_fit,0.4466646169301267,207.40309505154042,0.51,07:49,16:26,ok
2025-12-27,True,False,6.1806,12.58,,,,1.4089634268974016,annual_fit,0.23462253789390294,252.07273025070728,0.6800000000000002,07:21,16:33,ok
2025-12-28,True,True,9.12936,12.61,1.3812578318743043,True,-0.019920477639542356,1.4090490356399077,annual_fit,0.03787032403096122,422.0010948215101,1.0500000000000005,07:09,16:40,ok
2025-12-29,True,True,8.91462,12.64,1.4178955468657106,True,0.006231105166130346,1.4090879595972903,annual_fit,0.03288472210609804,412.074118342743,0.9600000000000004,07:10,16:30,ok
2025-12-30,True,False,6.4365,12.68,,,,1.409080183366379,annual_fit,0.3035136846274378,270.8247472012472,0.6600000000000001,07:21,16:35,ok
2025-12-31,True,False,5.17887,12.73,,,,1.4090257100245025,annual_fit,0.4591229547449579,202.39999364789125,0.5,07:20,16:29,ok
